12, 36.657865, 11.939326, 1.997472, 2.404416, 2.179710, 0.892967,0.382016, -0.723350, -0.575177, 0.025934, 0.630526, -0.775734,-0.923792, -0.281427, -0.259630
13, 21.383176, 38.144363, 0.782917, 2.155903, 1.105841, 1.095330,0.269109, 0.961568, 0.054469, -0.441114, 0.072782, 0.894495,-0.856153, 0.264744, -0.443748
14, 39.111631, 32.828209, 11.234626, 1.585614, 0.992503, 0.643140,0.655753, -0.437611, 0.615211, 0.361175, 0.897416, 0.253372,-0.662978, 0.056050, 0.746538
15, 36.971154, 8.003205, 23.349359, 1.090651, 0.822042, 0.450054,-0.109530, -0.991302, 0.072967, 0.956014, -0.125157, -0.265277,0.272102, 0.040702, 0.961407
16, 38.815789, 36.953947, 24.914474, 1.162230, 0.551031, 0.384258,0.342698, -0.500837, 0.794808, 0.058675, 0.855799, 0.513971,-0.937612, -0.129501, 0.322667
17, 34.148622, 33.842520, 4.532480, 1.894784, 1.575222, 0.797323,0.512850, -0.821866, -0.248034, 0.192768, 0.391792, -0.899633,0.836555, 0.413564, 0.359361
18, 10.878571, 15.767857, 8.967857, 1.882365, 1.334203, 0.472602,-0.964273, 0.102519, 0.244268, 0.078377, -0.770395, 0.632732,0.253050, 0.629271, 0.734836
19, 14.854976, 3.310218, 0.585542, 2.666038, 1.913173, 0.916577,-0.456547, 0.888859, -0.038666, 0.887914, 0.457952, 0.043463,-0.056340, 0.014489, 0.998307
20, 34.721774, 19.358871, 18.294355, 0.923126, 0.722307, 0.462398,-0.351847, 0.712492, 0.607091, 0.219528, 0.693282, -0.686417,-0.909951, -0.108240, -0.400340
21, 19.458681, 6.936071, 16.814073, 4.292306, 3.403579, 2.036762,0.262028, -0.932128, -0.249958, 0.347124, -0.150639, 0.925642,-0.900470, -0.329310, 0.284092
22, 28.892857, 39.761905, 22.863946, 1.952022, 1.468554, 1.306531,-0.340975, 0.933472, 0.111202, -0.434330, -0.261339, 0.862009,0.833723, 0.245625, 0.494545
23, 6.567140, 32.759279, 11.194323, 1.694834, 1.471958, 0.844316,0.582223, 0.592564, -0.556673, 0.690574, -0.721794, -0.046061,0.429097, 0.357605, 0.829454
24, 25.752629, 32.615679, 27.557361, 3.107449, 1.968455, 1.345005,0.287148, -0.241924, 0.926833, -0.678878, -0.734012, 0.018734,0.675774, -0.634586, -0.375006
25, 28.410256, 42.336538, 22.662660, 1.539085, 1.134706, 0.842007,0.071463, -0.932355, -0.354411, -0.309938, -0.358487, 0.880582,0.948067, -0.046917, 0.314591
26, 34.627336, 40.274273, 15.007658, 2.215739, 1.494246, 1.230549,-0.458237, -0.782147, -0.422214, -0.524925, 0.621476, -0.581568,0.717268, -0.044866, -0.695352
27, 26.437236, 39.098101, 0.737869, 1.973121, 1.146760, 0.910205,0.645581, 0.743499, -0.174456, 0.696059, -0.666836, -0.266142,0.314210, -0.050384, 0.948016
28, 31.504263, 8.595968, 26.210945, 2.783633, 1.953147, 1.026359,0.054350, 0.975402, -0.213630, 0.998025, -0.046317, 0.042435,-0.031497, 0.215515, 0.975992
29, 43.515553, 35.266705, 16.575461, 1.923391, 1.066611, 0.588869,0.068276, 0.935669, -0.346211, -0.632817, -0.227662, -0.740076,-0.771285, 0.269617, 0.576563
30, 25.769479, 23.025155, 13.670408, 3.534923, 2.321631, 1.103737,-0.243044, -0.786937, -0.567150, 0.966187, -0.144503, -0.213543,-0.086091, 0.599874, -0.795449
31, 19.654155, 10.576895, 19.729227, 2.186131, 1.470594, 0.550131,0.639227, -0.701818, -0.314389, 0.539693, 0.700639, -0.466730,-0.547832, -0.128673, -0.826634
32, 22.785294, 42.675000, 0.800000, 1.252415, 0.957769, 0.689604,-0.559649, 0.425403, 0.711214, -0.564257, -0.824147, 0.048943,0.606965, -0.373917, 0.701270
33, 7.629642, 39.546088, 0.447944, 1.909393, 1.382302, 0.695345,-0.130163, 0.986821, 0.096137, 0.991229, 0.127280, 0.035563,-0.022858, -0.099923, 0.994733
34, 7.042143, 37.007500, 12.173929, 1.862161, 1.459345, 1.168340,-0.050411, 0.995603, 0.078946, -0.009869, -0.079539, 0.996783,-0.998680, -0.049469, -0.013835
35, 5.617021, 43.263298, 28.265957, 1.359204, 0.891864, 0.727692,-0.281815, -0.545989, 0.788972, 0.900140, 0.134219, 0.414406,-0.332156, 0.826971, 0.453642
36, 42.087359, 11.149490, 14.752013, 4.806147, 2.933017, 1.386139,0.325615, -0.943656, 0.059054, 0.881901, 0.280598, -0.378834,0.340919, 0.175434, 0.923578
37, 13.574153, 2.142479, 0.834746, 2.480567, 1.301121, 0.706610,0.630740, -0.775252, -0.033926, 0.631799, 0.487661, 0.602509,-0.450552, -0.401461, 0.797391
38, 35.058572, 7.739671, 9.391205, 2.438469, 1.950755, 1.775609,0.520577, -0.794065, -0.313784, 0.709006, 0.606799, -0.359312,-0.475721, 0.035425, -0.878883
39, 33.475365, 14.488139, 0.453467, 1.194072, 0.926329, 0.684829,0.555621, -0.829898, -0.050548, 0.783266, 0.542856, -0.302988,0.278889, 0.128753, 0.951653
40, 35.148775, 14.242435, 23.644813, 2.338143, 1.379439, 0.977838,-0.094494, 0.826551, 0.554873, -0.990942, -0.024673, -0.132002,-0.095416, -0.562321, 0.821396
41, 8.503076, 40.274049, 5.718121, 2.503986, 1.512681, 1.162393,-0.401598, -0.909532, -0.107099, 0.541308, -0.330072, 0.773330,-0.738719, 0.252594, 0.624893
42, 39.266417, 17.846774, 20.928283, 1.929183, 1.809975, 1.451104,0.473178, -0.766282, 0.434643, 0.404592, 0.627283, 0.665448,-0.782565, -0.139022, 0.606848
43, 19.786725, 30.135782, 25.368935, 1.439600, 1.121130, 1.054326,-0.199326, 0.979899, 0.008170, 0.095059, 0.027633, -0.995088,-0.975312, -0.197571, -0.098656
44, 8.045330, 8.718906, 14.442682, 3.397884, 2.078247, 0.657876,0.544823, 0.698845, -0.463448, 0.699530, -0.683547, -0.208381,0.462414, 0.210665, 0.861274
45, 34.120876, 1.253866, 1.328093, 3.024445, 1.183039, 0.742972,-0.932175, 0.017507, -0.361585, -0.361953, -0.062647, 0.930089,0.006369, -0.997882, -0.064735
46, 36.640069, 34.296308, 5.488236, 2.771849, 2.238370, 1.936887,-0.780298, 0.300460, -0.548506, 0.352449, 0.935764, 0.011202,-0.516637, 0.184580, 0.836072
47, 37.658537, 39.827439, 4.227439, 2.808647, 1.895720, 0.748083,-0.918228, 0.278814, 0.281283, 0.097062, -0.530139, 0.842337,0.383974, 0.800760, 0.459726
48, 4.003707, 41.776839, 4.069840, 3.268057, 1.328917, 0.919981,0.123266, 0.856118, -0.501865, -0.018324, 0.507599, 0.861399,-0.992204, 0.096985, -0.078257
49, 40.353166, 45.554767, 2.730167, 2.881621, 1.394001, 0.831923,-0.076597, -0.226109, 0.971086, -0.210243, 0.955711, 0.205946,-0.974644, -0.188389, -0.120742
50, 23.448406, 20.576535, 19.840346, 5.175299, 4.725326, 2.877119,0.719695, 0.667301, 0.191700, -0.036361, 0.311957, -0.949400,-0.693338, 0.676308, 0.248778
51, 11.482759, 1.909914, 1.365086, 2.339124, 2.046668, 1.118373,0.317866, -0.912832, 0.256319, 0.670150, 0.025065, -0.741802,0.670716, 0.407566, 0.619702
52, 16.640823, 29.650316, 25.848101, 1.244674, 1.098365, 0.604369,0.501969, -0.863536, 0.048304, 0.238502, 0.191892, 0.951995,-0.831351, -0.466351, 0.302279
53, 13.247228, 14.520917, 3.335307, 3.169847, 2.742963, 1.873662,-0.213012, 0.871409, 0.441896, 0.961948, 0.266256, -0.061353,0.171121, -0.412012, 0.894966
54, 5.041031, 44.079198, 11.308206, 1.299841, 0.925008, 0.579991,0.011760, 0.299570, 0.954002, 0.642880, 0.728483, -0.236679,-0.765876, 0.616092, -0.184021
55, 36.484677, 28.945968, 11.276613, 1.263551, 1.002930, 0.601351,-0.000589, 0.154028, 0.988066, 0.120446, 0.980884, -0.152837,-0.992720, 0.118919, -0.019130
56, 42.834416, 2.375812, 13.727273, 1.440544, 1.283631, 0.753825,0.733363, 0.677770, -0.052976, -0.541851, 0.629797, 0.556555,0.410581, -0.379452, 0.829120
57, 13.645536, 44.061905, 11.396131, 3.277174, 1.771883, 0.707871,0.320489, -0.143624, 0.936301, -0.049759, -0.989627, -0.134771,0.945944, -0.003396, -0.324311
58, 28.946203, 22.911392, 7.829905, 1.561445, 1.209055, 0.759165,0.404202, -0.815713, 0.413802, 0.494174, 0.575449, 0.651652,-0.769683, -0.058909, 0.635703
59, 4.497956, 22.884054, 6.454731, 2.539686, 1.818668, 0.850168,0.219008, -0.970379, -0.101986, 0.397069, -0.006840, 0.917763,-0.891275, -0.241492, 0.383809
60, 8.389486, 9.591355, 2.032944, 1.670635, 1.252224, 1.093396,0.257040, -0.908311, -0.330002, 0.944670, 0.164150, 0.283995,0.203786, 0.384741, -0.900247
61, 40.192472, 18.441761, 28.513849, 2.483249, 1.287577, 0.964938,0.138530, -0.988867, -0.054334, -0.911455, -0.105842, -0.397553,-0.387376, -0.104596, 0.915969
62, 7.664474, 36.769737, 24.306818, 1.209861, 0.926416, 0.898339,0.256098, 0.790231, -0.556730, -0.049614, 0.585923, 0.808846,-0.965377, 0.179522, -0.189261
63, 38.770658, 2.089286, 24.035364, 1.693013, 1.367601, 0.754313,0.948856, -0.199546, -0.244649, 0.281065, 0.180992, 0.942467,-0.143786, -0.963028, 0.227821
64, 14.322368, 38.769737, 18.401316, 0.635509, 0.586605, 0.353598,0.978403, 0.089694, -0.186233, 0.192497, -0.067078, 0.979002,-0.075318, 0.993708, 0.082895
65, 20.299699, 40.911145, 11.947289, 1.542471, 0.950877, 0.379381,0.291474, -0.351792, 0.889542, -0.425962, 0.784902, 0.449983,-0.856504, -0.510069, 0.078929
66, 42.210391, 37.555041, 25.420267, 2.070496, 1.154272, 0.586617,0.861983, -0.281077, 0.421877, -0.098900, 0.722976, 0.683757,-0.497196, -0.631111, 0.595395
67, 18.409605, 10.479360, 14.763965, 2.931857, 2.041130, 1.312613,-0.436688, 0.743340, 0.506705, 0.844651, 0.144928, 0.515326,-0.309627, -0.653025, 0.691150
68, 18.468426, 12.651817, 27.308391, 2.568870, 1.806713, 0.416872,0.809451, -0.550058, 0.205488, 0.551650, 0.592477, -0.587071,0.201176, 0.588563, 0.783021
69, 37.620196, 13.782581, 24.979428, 2.794090, 1.985019, 1.894960,0.352035, -0.837958, 0.417009, 0.928632, 0.256948, -0.267618,0.117103, 0.481459, 0.868610
70, 35.657853, 8.454327, 7.810897, 2.262371, 1.094694, 0.593870,0.601920, -0.798153, 0.025366, 0.797973, 0.602391, 0.019098,0.030523, -0.008745, -0.999496
71, 5.752249, 22.691977, 3.496361, 3.506663, 2.387000, 1.611707,0.520720, 0.729289, -0.443833, -0.733846, 0.116698, -0.669217,-0.436258, 0.674180, 0.595953
72, 32.992318, 1.604050, 3.588687, 2.464213, 0.956601, 0.531231,0.906856, 0.408407, 0.104001, 0.404254, -0.773219, -0.488580,0.119124, -0.485115, 0.866298
73, 36.963542, 38.895833, 4.755208, 1.034393, 0.791952, 0.426512,-0.461138, -0.304314, 0.833513, 0.705387, -0.695596, 0.136292,0.538313, 0.650799, 0.535425
74, 43.424309, 26.564690, 16.869446, 6.220982, 3.164970, 1.815232,-0.083522, 0.899255, 0.429376, 0.284490, -0.391432, 0.875126,-0.955034, -0.195245, 0.223136
75, 7.359375, 28.859375, 28.882812, 0.701097, 0.512742, 0.478686,0.707107, -0.707107, 0.000000, 0.299280, 0.299280, -0.906015,0.640649, 0.640649, 0.423246
76, 3.609848, 11.768939, 1.465909, 0.907727, 0.464334, 0.459503,-0.127349, 0.956649, 0.261927, -0.262821, -0.287184, 0.921114,-0.956403, -0.048464, -0.288000
77, 39.873390, 8.222424, 27.402375, 2.288451, 1.633479, 0.840365,-0.541637, 0.676419, 0.499085, 0.199189, -0.473531, 0.857958,-0.816672, -0.564114, -0.121747
78, 41.790714, 2.325000, 28.165000, 1.461286, 0.994143, 0.630858,0.729087, -0.244459, -0.639274, 0.678581, 0.136437, 0.721742,0.089216, 0.960013, -0.265360
79, 33.788043, 10.500494, 17.197134, 1.256274, 0.991401, 0.898513,-0.439510, 0.482032, 0.757942, -0.577422, 0.494741, -0.649473,-0.688052, -0.723102, 0.060892
80, 4.552869, 14.728893, 24.275615, 1.940291, 1.898317, 1.409947,-0.027835, 0.292010, 0.956010, -0.504822, 0.821354, -0.265578,-0.862775, -0.490007, 0.124551
81, 9.866597, 27.505252, 0.206933, 2.775880, 1.021079, 0.347560,0.318062, 0.948061, 0.004199, 0.948070, -0.318058, -0.001642,0.000221, -0.004503, 0.999990
82, 9.376840, 18.463650, 8.382055, 2.381125, 1.859888, 0.896066,0.136201, 0.948184, 0.287048, 0.950320, -0.043186, -0.308264,0.279895, -0.314774, 0.906960
83, 43.577290, 29.161260, 27.915076, 1.788662, 0.988093, 0.514990,-0.603166, -0.461700, -0.650402, 0.749390, -0.048792, -0.660329,-0.273140, 0.885693, -0.375423
84, 37.428579, 10.039877, 28.235850, 3.368117, 2.156773, 1.445930,-0.171648, -0.977686, 0.121110, 0.921646, -0.202790, -0.330824,-0.348002, -0.054836, -0.935889
85, 25.559584, 28.893070, 27.654658, 3.319631, 2.357135, 1.785916,-0.369704, -0.878292, 0.303187, -0.615555, 0.475945, 0.628147,0.695996, -0.045600, 0.716596
86, 7.655216, 26.022662, 0.945863, 2.954298, 1.881892, 1.125930,0.755383, -0.646396, 0.107556, 0.654943, 0.739457, -0.155736,-0.021134, -0.188084, -0.981926
87, 26.581731, 43.149038, 19.300481, 1.473461, 1.004918, 0.953228,0.142847, -0.858739, 0.492099, 0.921142, -0.066535, -0.383497,0.362066, 0.508075, 0.781516
88, 31.549242, 7.246212, 28.723485, 0.861109, 0.820429, 0.310910,-0.182082, 0.377771, 0.907819, -0.008325, 0.922627, -0.385603,-0.983248, -0.077769, -0.164849
89, 15.490942, 20.733696, 27.867754, 1.424468, 1.116885, 0.309112,0.299446, -0.952676, 0.052346, 0.902766, 0.265149, -0.338688,0.308780, 0.148675, 0.939442
90, 6.789771, 3.750359, 12.342386, 3.564645, 2.535103, 1.958448,0.973164, 0.027020, 0.228521, -0.210149, 0.508955, 0.834747,-0.093752, -0.860369, 0.500975
91, 40.578125, 39.625000, 16.421875, 0.833185, 0.463826, 0.290379,-0.593937, 0.802956, -0.050001, -0.750426, -0.575341, -0.325336,-0.289998, -0.155707, 0.944276
92, 29.195103, 27.993130, 10.845582, 5.992557, 3.871634, 3.617214,0.339673, -0.860319, -0.380097, 0.639380, -0.085171, 0.764159,0.689794, 0.502590, -0.521141
93, 30.145433, 34.871394, 18.241587, 1.054623, 1.003800, 0.878225,-0.088866, -0.297599, 0.950546, -0.947166, 0.320527, 0.011801,-0.308188, -0.899276, -0.310359
94, 12.605694, 10.104907, 1.768889, 3.849890, 2.612028, 2.336293,-0.832344, 0.479532, 0.277945, 0.401149, 0.867236, -0.294927,0.382471, 0.133983, 0.914202
95, 42.104167, 23.868056, 3.548611, 1.604734, 0.960281, 0.271166,0.031114, 0.995805, -0.086052, -0.001489, 0.086140, 0.996282,-0.999515, 0.030871, -0.004163
96, 35.299628, 6.667109, 16.213287, 2.392962, 1.755576, 1.513758,-0.968762, -0.182384, -0.168038, 0.219565, -0.945801, -0.239272,0.115291, 0.268693, -0.956301
97, 43.769060, 35.205674, 14.878546, 2.687009, 1.646778, 0.694213,0.067734, 0.996854, -0.041173, -0.005893, 0.041667, 0.999114,-0.997686, 0.067431, -0.008697
98, 17.330405, 32.919595, 19.459122, 2.033185, 1.405612, 1.126430,-0.740256, 0.604364, 0.294560, -0.082917, -0.516844, 0.852055,-0.667193, -0.606314, -0.432709
99, 3.180556, 31.069444, 4.527778, 0.836688, 0.530821, 0.293072,-0.177952, 0.865821, -0.467639, 0.062120, 0.484160, 0.872771,-0.982076, -0.126262, 0.139943
100, 32.915375, 38.362765, 16.799551, 1.868045, 1.385515, 1.033797,-0.776618, -0.456574, -0.434057, 0.039506, 0.652357, -0.756882,0.628732, -0.604955, -0.488594
101, 35.548855, 3.463675, 9.398253, 3.484792, 2.425411, 2.093152,-0.845121, 0.479306, 0.236722, 0.490780, 0.520126, 0.699002,0.211911, 0.706920, -0.674803
102, 6.611842, 37.309211, 0.125000, 0.987354, 0.624248, 0.228218,-0.893765, 0.448536, 0.000000, 0.448536, 0.893765, 0.000000,0.000000, 0.000000, 1.000000
103, 31.609899, 24.025040, 5.285000, 3.862213, 2.718170, 2.492611,-0.663575, -0.676024, 0.320406, 0.654186, -0.732119, -0.189848,-0.362918, -0.083627, -0.928061
104, 31.990273, 6.611211, 8.010630, 4.235302, 2.662979, 2.147663,0.747809, 0.076246, -0.659521, -0.429926, -0.701357, -0.568561,-0.505910, 0.708720, -0.491701
105, 9.534722, 17.868056, 0.451389, 0.882683, 0.722476, 0.384486,0.946235, -0.303990, -0.110583, -0.060891, 0.168359, -0.983843,0.317696, 0.937681, 0.140797
106, 42.792787, 10.185666, 2.326559, 2.196128, 1.958222, 1.594191,0.872685, 0.257552, -0.414835, 0.025059, 0.824834, 0.564819,0.487640, -0.503304, 0.713367
107, 34.256969, 35.278223, 16.927788, 2.818468, 2.172305, 1.787080,0.135493, -0.989123, 0.057254, 0.388854, -0.000061, -0.921299,0.911281, 0.147093, 0.384616
108, 10.346754, 35.056132, 6.755341, 4.528196, 3.243376, 2.719536,-0.738100, -0.586838, -0.332910, -0.190221, 0.654410, -0.731822,0.647321, -0.476832, -0.594649
109, 7.205435, 4.607609, 17.351087, 1.850610, 1.102160, 0.356025,-0.087506, 0.945250, 0.314397, -0.570522, -0.306275, 0.762037,0.816607, -0.112688, 0.566087
110, 35.058551, 4.937636, 16.567810, 1.740121, 1.495772, 0.836794,0.265564, 0.680808, 0.682625, 0.954854, -0.087947, -0.283758,0.133150, -0.727163, 0.673428
111, 9.372643, 34.079742, 28.035350, 3.870201, 3.440406, 1.905480,0.931518, 0.362354, -0.031215, -0.358056, 0.928744, 0.096074,0.063804, -0.078318, 0.994885
112, 16.375000, 33.141667, 10.158333, 0.636282, 0.574652, 0.453754,0.507056, 0.850267, -0.141210, 0.835074, -0.525195, -0.163773,0.213413, 0.034878, 0.976339
113, 21.221915, 44.055416, 16.956489, 2.591111, 2.056841, 1.411836,-0.899588, 0.166180, 0.403889, 0.411473, 0.012497, 0.911336,-0.146398, -0.986016, 0.079621
114, 30.921875, 23.773438, 0.187500, 0.873632, 0.767277, 0.314903,0.243644, 0.969821, -0.009204, -0.958102, 0.242152, 0.152979,0.150591, -0.028454, 0.988187
115, 11.052396, 39.646102, 5.253755, 2.363701, 1.954246, 1.268367,0.711438, -0.068283, 0.699424, 0.149195, -0.957905, -0.245275,-0.686729, -0.278848, 0.671302
116, 12.859589, 34.965325, 10.533390, 1.498469, 1.288486, 1.266444,0.358123, 0.926582, 0.114864, -0.014436, -0.117514, 0.992966,-0.933563, 0.357262, 0.028708
117, 25.599608, 27.859169, 8.703213, 2.354408, 1.843828, 1.561046,-0.198034, -0.977538, 0.072131, 0.878863, -0.209665, -0.428532,0.434030, -0.021471, 0.900643
118, 31.977174, 14.766304, 21.690217, 1.345365, 1.098859, 0.475734,-0.423075, 0.840019, 0.339670, 0.312919, -0.216355, 0.924809,-0.850347, -0.497553, 0.171324
119, 24.147414, 37.269828, 26.026724, 1.819853, 1.100572, 0.481415,0.223534, -0.885174, -0.408043, 0.951016, 0.289790, -0.107659,-0.213544, 0.363990, -0.906593
120, 41.475122, 31.212567, 6.008632, 4.305939, 3.720630, 2.592229,0.446564, 0.877645, 0.174125, 0.876444, -0.468229, 0.112280,-0.180073, -0.102471, 0.978301
121, 15.422897, 24.873832, 4.581776, 1.256494, 1.091876, 0.801741,-0.427284, 0.726597, -0.538039, -0.827468, -0.074481, 0.556551,0.364315, 0.683015, 0.633061
122, 37.998730, 30.691616, 28.291071, 3.508397, 2.628789, 1.276199,-0.043707, 0.997063, -0.062890, -0.981383, -0.054633, -0.184126,-0.187021, 0.053671, 0.980889
123, 45.538462, 3.740385, 19.221154, 0.992202, 0.893310, 0.332505,0.031853, -0.745488, 0.665757, 0.128581, 0.663616, 0.736940,-0.991187, 0.062130, 0.116994
124, 5.708333, 2.444444, 0.313889, 1.542047, 0.955909, 0.380408,0.987920, -0.124285, 0.092563, 0.085201, 0.934552, 0.345474,-0.129442, -0.333414, 0.933852
125, 25.573791, 38.133535, 3.397048, 1.938133, 1.488837, 1.136737,0.340068, 0.347046, 0.874021, -0.396970, 0.895523, -0.201130,-0.852508, -0.278562, 0.442305
126, 25.790125, 4.331474, 24.573313, 2.897870, 2.176886, 1.230488,0.675728, 0.736930, 0.018022, -0.516040, 0.490359, -0.702318,-0.526397, 0.465276, 0.711635
127, 14.369773, 32.548396, 8.971251, 2.496178, 2.059830, 1.195376,0.527017, -0.847101, -0.068355, 0.361678, 0.150775, 0.920031,-0.769053, -0.509594, 0.385839
128, 15.778776, 2.915491, 13.275364, 3.673357, 2.159857, 1.011251,0.748038, 0.479964, 0.458338, -0.483293, -0.079347, 0.871856,-0.454827, 0.873692, -0.172609
129, 5.164108, 36.465420, 13.384449, 2.701184, 1.875348, 1.603439,-0.528020, 0.835878, -0.150011, 0.218278, 0.304291, 0.927234,0.820701, 0.456854, -0.343125
130, 11.789000, 9.873000, 10.003000, 3.386631, 1.028334, 0.274941,-0.267614, 0.963452, 0.011956, -0.936438, -0.262992, 0.232206,0.226863, 0.050946, 0.972593
131, 6.566615, 8.002782, 27.311462, 3.964603, 3.435579, 2.517754,-0.298033, 0.938716, 0.173172, 0.935841, 0.323089, -0.140768,0.188091, -0.120108, 0.974780
132, 25.546819, 40.966151, 11.261283, 2.686666, 2.269495, 1.058390,0.355181, 0.899204, -0.255498, -0.061999, 0.295378, 0.953367,-0.932739, 0.322777, -0.160662
133, 33.026713, 1.795881, 4.885604, 1.911410, 1.378131, 1.060950,-0.916703, 0.192169, -0.350325, 0.143883, 0.976695, 0.159261,-0.372766, -0.095590, 0.922989
134, 7.885287, 25.314734, 6.769119, 3.018470, 2.135410, 1.560414,-0.214990, -0.902169, -0.373993, 0.976309, -0.188928, -0.105487,-0.024509, 0.387812, -0.921413
135, 36.140152, 10.321970, 15.064394, 1.010523, 0.506176, 0.377695,0.283317, 0.943931, 0.169485, 0.859942, -0.328279, 0.390811,-0.424537, -0.035024, 0.904733
136, 14.380249, 21.458552, 22.015420, 2.178544, 1.818808, 1.262730,-0.377514, 0.900971, 0.213856, -0.216285, -0.310349, 0.925691,0.900391, 0.303207, 0.312027
137, 42.887218, 11.278195, 13.143797, 1.485921, 1.048863, 0.776432,-0.117239, -0.951862, 0.283219, 0.985125, -0.075390, 0.154418,0.125633, -0.297110, -0.946542
138, 4.271232, 15.588562, 18.191278, 3.602852, 2.361617, 1.441288,-0.070855, 0.703662, -0.706993, 0.336557, -0.650347, -0.681013,-0.938993, -0.286197, -0.190742
139, 22.031250, 38.541667, 25.947917, 1.250360, 0.636852, 0.406634,-0.502225, -0.714669, 0.486845, 0.512405, 0.207560, 0.833282,0.696571, -0.667957, -0.261958
140, 10.741162, 18.844697, 2.708333, 1.056013, 0.826647, 0.535672,-0.475360, -0.868277, 0.141874, 0.198195, 0.051429, 0.978812,0.857176, -0.493407, -0.147641
141, 41.968603, 6.930719, 24.772995, 2.482734, 1.823875, 1.524772,0.419602, -0.907653, 0.010015, 0.585535, 0.262226, -0.767063,0.693601, 0.327725, 0.641493
142, 20.009051, 40.864001, 19.048236, 1.899840, 1.715129, 1.408266,0.408117, 0.748546, -0.522609, -0.525417, 0.660731, 0.536071,0.746577, 0.055807, 0.662954
143, 25.332469, 34.657158, 5.230118, 1.816875, 1.589235, 1.121918,0.371909, 0.915192, -0.155264, 0.917004, -0.388199, -0.091680,0.144178, 0.108281, 0.983610
144, 25.630450, 30.893392, 24.422684, 1.352576, 1.244701, 1.023810,0.618198, 0.761723, -0.193931, 0.075441, 0.188086, 0.979251,-0.782393, 0.620002, -0.058809
145, 24.498472, 40.835269, 2.612622, 3.791709, 2.541539, 0.884690,-0.719261, 0.331769, 0.610404, -0.265167, 0.680994, -0.682593,-0.642145, -0.652822, -0.401838
146, 39.378956, 20.296479, 23.188687, 2.589778, 2.203384, 1.892494,-0.169084, 0.403619, 0.899167, -0.981563, 0.013545, -0.190659,-0.089133, -0.914827, 0.393888
147, 33.092248, 3.901169, 2.211570, 4.059196, 2.768885, 0.641846,0.898431, 0.408967, 0.159897, -0.417599, 0.683167, 0.599078,0.135767, -0.605003, 0.784563
148, 23.140496, 36.421488, 24.054752, 1.852841, 1.060152, 0.656441,-0.419872, -0.056822, 0.905803, -0.113006, 0.993545, 0.009944,-0.900520, -0.098186, -0.423583
149, 9.400205, 33.623535, 16.595985, 2.533971, 1.532506, 1.190226,-0.287795, 0.113441, 0.950950, -0.199501, -0.978278, 0.056324,0.936682, -0.173506, 0.304175
150, 37.493958, 13.167116, 20.898463, 2.525840, 2.071202, 1.719476,0.318460, 0.928232, -0.192273, 0.204864, -0.265434, -0.942112,-0.925535, 0.260635, -0.274691
151, 25.619898, 44.114796, 28.885204, 0.811210, 0.609185, 0.504715,-0.448729, 0.893189, 0.029244, 0.890496, 0.449651, -0.069501,0.075227, 0.005146, 0.997153
152, 12.855519, 40.264610, 10.310065, 1.113670, 0.847050, 0.499324,0.940606, -0.254327, 0.224898, -0.158778, -0.915065, -0.370736,-0.300084, -0.313007, 0.901097
153, 40.681011, 36.369536, 7.514344, 1.829427, 1.311819, 1.116056,0.723460, -0.630404, 0.281418, 0.386349, 0.707530, 0.591723,0.572137, 0.319362, -0.755426
