5 conditional CDFs; [sample space CDF values] for 9 marks (v1,v2,v3,varphi1p,Phip,varphi2p,varphi1,Phi,varphi2p) first value is minimum of d_5 (average distance of closest 5 points)
0.000000 
1.125430,0.103778,1.075063,0.140098,1.030901,0.100019,-2.946304,0.030412,-1.427352,0.006274,0.210586,0.002139,0.179733,0.026006,0.069800,0.005374,0.190122,0.030424,
1.129755,0.107305,1.077651,0.144756,1.031966,0.101398,-2.940215,0.031432,-1.424377,0.006493,0.213534,0.002139,0.185871,0.026874,0.070709,0.005567,0.196241,0.031438,
1.134080,0.110839,1.080239,0.149412,1.033032,0.114429,-2.934127,0.032452,-1.421403,0.006713,0.216483,0.002139,0.192009,0.027741,0.071618,0.005762,0.202359,0.032452,
1.138405,0.114379,1.082828,0.154065,1.034097,0.127323,-2.928038,0.033473,-1.418428,0.006933,0.219432,0.002139,0.198146,0.028609,0.072527,0.005958,0.208477,0.033465,
1.142730,0.117925,1.085416,0.158716,1.035163,0.128894,-2.921949,0.034495,-1.415453,0.007156,0.222381,0.002139,0.204284,0.029477,0.073435,0.006155,0.214596,0.034479,
1.147055,0.121478,1.088004,0.163363,1.036228,0.128466,-2.915860,0.035517,-1.412479,0.007379,0.225329,0.002139,0.210421,0.030344,0.074344,0.006353,0.220714,0.035493,
1.151381,0.125038,1.090593,0.168007,1.037294,0.130237,-2.909771,0.036540,-1.409504,0.007603,0.228278,0.002139,0.216559,0.031212,0.075253,0.006553,0.226832,0.036506,
1.155706,0.128604,1.093181,0.172648,1.038359,0.141466,-2.903682,0.037564,-1.406530,0.007829,0.231227,0.002139,0.222696,0.032080,0.076162,0.006754,0.232951,0.037520,
1.160031,0.132177,1.095769,0.177284,1.039425,0.143190,-2.897593,0.038589,-1.403555,0.008057,0.234175,0.002138,0.228834,0.032948,0.077071,0.006956,0.239069,0.038534,
1.164356,0.135757,1.098358,0.181916,1.040491,0.142927,-2.891504,0.039614,-1.400580,0.008286,0.237124,0.002139,0.234972,0.033816,0.077980,0.007160,0.245187,0.039547,
1.168681,0.139345,1.100946,0.186543,1.041556,0.143026,-2.885416,0.040640,-1.397606,0.008516,0.240073,0.002138,0.241109,0.034685,0.078888,0.007365,0.251306,0.040561,
1.173006,0.142939,1.103535,0.191165,1.042622,0.142988,-2.879327,0.041667,-1.394631,0.008748,0.243021,0.002140,0.247247,0.035553,0.079797,0.007572,0.257424,0.041574,
1.177332,0.146540,1.106123,0.195782,1.043687,0.142992,-2.873238,0.042694,-1.391656,0.008982,0.245970,0.002138,0.253384,0.036421,0.080706,0.007780,0.263542,0.042587,
1.181657,0.150149,1.108711,0.200392,1.044753,0.143016,-2.867149,0.043723,-1.388682,0.009218,0.248919,0.002140,0.259522,0.037290,0.081615,0.007990,0.269661,0.043601,
1.185982,0.153765,1.111300,0.204996,1.045818,0.142958,-2.861060,0.044752,-1.385707,0.009455,0.251868,0.002137,0.265659,0.038158,0.082524,0.008201,0.275779,0.044614,
1.190307,0.157389,1.113888,0.209593,1.046884,0.143076,-2.854971,0.045782,-1.382732,0.009695,0.254816,0.002141,0.271797,0.039027,0.083432,0.008413,0.281897,0.045627,
1.194632,0.161020,1.116476,0.214183,1.047949,0.142796,-2.848882,0.046813,-1.379758,0.009936,0.257765,0.002135,0.277935,0.039895,0.084341,0.008627,0.288016,0.046640,
1.198957,0.164658,1.119065,0.218765,1.049015,0.144528,-2.842794,0.047845,-1.376783,0.010180,0.260714,0.002146,0.284072,0.040764,0.085250,0.008842,0.294134,0.047654,
1.203283,0.168304,1.121653,0.223339,1.050080,0.155777,-2.836705,0.048878,-1.373809,0.010426,0.263662,0.002140,0.290210,0.041633,0.086159,0.009059,0.300252,0.048667,
1.207608,0.171957,1.124241,0.227904,1.051146,0.157418,-2.830616,0.049911,-1.370834,0.010674,0.266611,0.002591,0.296347,0.042502,0.087068,0.009277,0.306371,0.049680,
1.211933,0.175618,1.126830,0.232460,1.052212,0.158476,-2.824527,0.050946,-1.367859,0.010924,0.269560,0.003825,0.302485,0.043371,0.087977,0.009496,0.312489,0.050693,
1.216258,0.179287,1.129418,0.237006,1.053277,0.171784,-2.818438,0.051981,-1.364885,0.011177,0.272508,0.004277,0.308622,0.044240,0.088885,0.009717,0.318607,0.051706,
1.220583,0.182963,1.132007,0.241542,1.054343,0.184156,-2.812349,0.053018,-1.361910,0.011432,0.275457,0.004271,0.314760,0.045110,0.089794,0.009940,0.324726,0.052719,
1.224908,0.186647,1.134595,0.246067,1.055408,0.189074,-2.806260,0.054055,-1.358935,0.011690,0.278406,0.004282,0.320898,0.045979,0.090703,0.010164,0.330844,0.053732,
1.229234,0.190338,1.137183,0.250581,1.056474,0.211412,-2.800172,0.055094,-1.355961,0.011951,0.281355,0.004275,0.327035,0.046849,0.091612,0.010389,0.336962,0.054744,
1.233559,0.194037,1.139772,0.255084,1.057539,0.214875,-2.794083,0.056133,-1.352986,0.012215,0.284303,0.004280,0.333173,0.047718,0.092521,0.010616,0.343081,0.055757,
1.237884,0.197744,1.142360,0.259574,1.058605,0.214402,-2.787994,0.057174,-1.350011,0.012481,0.287252,0.004276,0.339310,0.048588,0.093430,0.010844,0.349199,0.056770,
1.242209,0.201458,1.144948,0.264051,1.059670,0.214389,-2.781905,0.058215,-1.347037,0.012751,0.290201,0.004279,0.345448,0.049458,0.094338,0.011073,0.355317,0.057782,
1.246534,0.205180,1.147537,0.268516,1.060736,0.215970,-2.775816,0.059258,-1.344062,0.013023,0.293149,0.004277,0.351585,0.050328,0.095247,0.011304,0.361436,0.058795,
1.250859,0.208909,1.150125,0.272967,1.061801,0.227295,-2.769727,0.060301,-1.341088,0.013299,0.296098,0.004279,0.357723,0.051198,0.096156,0.011536,0.367554,0.059808,
1.255184,0.212645,1.152714,0.277404,1.062867,0.228994,-2.763638,0.061345,-1.338113,0.013578,0.299047,0.004277,0.363861,0.052068,0.097065,0.011770,0.373672,0.060820,
1.259510,0.216389,1.155302,0.281826,1.063932,0.228627,-2.757549,0.062391,-1.335138,0.013860,0.301995,0.004278,0.369998,0.052939,0.097974,0.012005,0.379791,0.061832,
1.263835,0.220141,1.157890,0.286234,1.064998,0.230142,-2.751461,0.063437,-1.332164,0.014146,0.304944,0.004277,0.376136,0.053809,0.098883,0.012241,0.385909,0.062845,
1.268160,0.223899,1.160479,0.290626,1.066064,0.243093,-2.745372,0.064485,-1.329189,0.014435,0.307893,0.004278,0.382273,0.054680,0.099791,0.012479,0.392027,0.063857,
1.272485,0.227665,1.163067,0.295002,1.067129,0.256057,-2.739283,0.065533,-1.326214,0.014729,0.310842,0.004277,0.388411,0.055550,0.100700,0.012718,0.398146,0.064869,
1.276810,0.231438,1.165655,0.299363,1.068195,0.257525,-2.733194,0.066582,-1.323240,0.015026,0.313790,0.004279,0.394548,0.056421,0.101609,0.012958,0.404264,0.065881,
1.281135,0.235218,1.168244,0.303707,1.069260,0.257342,-2.727105,0.067633,-1.320265,0.015326,0.316739,0.004277,0.400686,0.057292,0.102518,0.013200,0.410382,0.066894,
1.285461,0.239004,1.170832,0.308034,1.070326,0.257430,-2.721016,0.068684,-1.317290,0.015631,0.319688,0.004279,0.406824,0.058163,0.103427,0.013442,0.416501,0.067906,
1.289786,0.242798,1.173420,0.312344,1.071391,0.257360,-2.714927,0.069736,-1.314316,0.015940,0.322636,0.004276,0.412961,0.059034,0.104335,0.013687,0.422619,0.068918,
1.294111,0.246598,1.176009,0.316637,1.072457,0.257434,-2.708839,0.070789,-1.311341,0.016253,0.325585,0.004280,0.419099,0.059906,0.105244,0.013932,0.428737,0.069929,
